FDATETIME,AREANAME,CUST_ID,CUST_NAME,AREA_ID,FSTREAMID,FDVC,FP,FT
2021-04-08 07:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,14.0,3.0948,23.56
2021-04-08 08:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,56.0,3.0864,24.56
2021-04-08 09:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,63.0,2.9077,26.42
2021-04-08 10:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,15.0,2.933,29.37
2021-04-08 11:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,18.0,3.0923,33.08
2021-04-08 12:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,44.0,3.0862,34.8
2021-04-08 13:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,60.0,3.0092,35.65
2021-04-08 14:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,46.0,2.974,32.25
2021-04-08 15:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,21.0,2.9716,33.54
2021-04-08 16:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,35.0,3.0651,35.77
2021-04-08 17:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,101.0,2.9827,36.03
2021-04-08 18:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,25.0,2.8479,29.75
2021-04-08 19:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,49.0,3.0765,28.43
2021-04-08 20:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,91.0,2.9914,27.65
2021-04-08 21:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,25.0,2.8741,25.36
2021-04-08 22:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,18.0,3.054,25.42
2021-04-08 23:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,30.0,3.0585,25.66
2021-04-09 00:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,19.0,3.0225,25.22
2021-04-09 01:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,18.0,3.0779,25.35
2021-04-09 02:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,20.0,3.0797,25.14
2021-04-09 03:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,14.0,3.0641,24.67
2021-04-09 04:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,17.0,3.0898,24.61
2021-04-09 05:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,21.0,3.146,24.42
2021-04-09 06:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,78.0,3.1588,24.43
2021-04-09 07:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,42.0,2.9033,23.61
